day,method,group,log_loss,brier,pr_auc,n
88,expanding,B,0.45144904140511405,0.1483170386697475,0.6159278052248607,1541
88,expanding,overall,0.4637489991876344,0.1531243627180914,0.6125901294907949,3000
88,m1_global_mix,A,0.460905581601548,0.1524016540998975,0.6385013469852444,1459
88,m1_global_mix,B,0.43753863891387473,0.1432156482959132,0.6445910098738128,1541
88,m1_global_mix,overall,0.44890276204097973,0.14768310911858423,0.6408894638697706,3000
88,m2_context_gate,A,0.4532196217895421,0.14951946505972663,0.653016953714188,1459
88,m2_context_gate,B,0.4318174322134103,0.14115870951903026,0.6548429335427435,1541
88,m2_context_gate,overall,0.44222603041060243,0.14522482363032224,0.6532158072508623,3000
88,m5_multiscale_gate,A,0.48510465678510417,0.16148191241747734,0.5891875660695429,1459
88,m5_multiscale_gate,B,0.46596587551189983,0.1533469989594427,0.5906201926706285,1541
88,m5_multiscale_gate,overall,0.4752737028044348,0.1573032785378669,0.589292986090516,3000
88,m2_m5_ensemble,A,0.45525088531142816,0.1503011174019894,0.6484867332679999,1459
88,m2_m5_ensemble,B,0.4338773648870382,0.14190082545410318,0.651763147269921,1541
88,m2_m5_ensemble,overall,0.4442720203200999,0.14598616743809184,0.6494121813459941,3000
89,rolling_3,A,0.4156842592467919,0.13330958270748364,0.7102177980933736,1476
89,rolling_3,B,0.38197467044396916,0.12162036137046782,0.7294048910413892,1524
89,rolling_3,overall,0.39855978813495796,0.1273714582682796,0.7193795910761303,3000
89,expanding,A,0.4320001991887068,0.14077141082333472,0.6575519505987726,1476
89,expanding,B,0.42541799089425414,0.13768681769236635,0.6690067480579249,1524
89,expanding,overall,0.4286564373751248,0.1392044375128028,0.6616769270529876,3000
89,m1_global_mix,A,0.3899756181105584,0.12412643496484291,0.7434919652548136,1476
89,m1_global_mix,B,0.3779618193904609,0.11926796496798868,0.7571876665673312,1524
89,m1_global_mix,overall,0.38387260836074893,0.12165833220644094,0.750303669184322,3000
89,m2_context_gate,A,0.4089279094213211,0.13192523357867106,0.7050715656812803,1476
89,m2_context_gate,B,0.4019737909900416,0.1288922239202867,0.7129101108000084,1524
89,m2_context_gate,overall,0.4053952172582312,0.1303844646722118,0.7071892093671054,3000
89,m5_multiscale_gate,A,0.43350823513142106,0.14136904212831153,0.6559710930564101,1476
89,m5_multiscale_gate,B,0.42678650016659914,0.13823826475622936,0.6660379718839218,1524
89,m5_multiscale_gate,overall,0.4300935937692915,0.13977860722329377,0.6593973825252493,3000
89,m2_m5_ensemble,A,0.4103110763658403,0.13248486512403856,0.7022181270664225,1476
89,m2_m5_ensemble,B,0.4033374482608726,0.12941941367614543,0.7101843621623866,1524
89,m2_m5_ensemble,overall,0.40676847328851684,0.13092761578850884,0.7045091314482277,3000
90,rolling_3,A,0.47170460951014614,0.1522320908418629,0.5958365444719037,1463
90,rolling_3,B,0.45225199800457244,0.14422807888592448,0.5867191931978992,1537
90,rolling_3,overall,0.4617383882154572,0.14813136871643712,0.5894350454840008,3000
90,expanding,A,0.40034616623662944,0.12809316813802826,0.6779674589397081,1463
90,expanding,B,0.38669864874208676,0.12147873308190242,0.6623712354367373,1537
90,expanding,overall,0.3933540881069254,0.12470437257760646,0.6700768426952693,3000
90,m1_global_mix,A,0.39634733396190613,0.12866774139110257,0.6697140077625792,1463
90,m1_global_mix,B,0.3855856045057794,0.12252344014444566,0.6619902813334132,1537
90,m1_global_mix,overall,0.3908337412372172,0.12551981105239868,0.6650857560177074,3000
90,m2_context_gate,A,0.38813689382182337,0.12349121990010983,0.7051437574297427,1463
90,m2_context_gate,B,0.37816434659620113,0.11778225716087197,0.69243639535912,1537
90,m2_context_gate,overall,0.38302762545989616,0.12056632799004031,0.6991544539280812,3000
90,m5_multiscale_gate,A,0.40031582750924205,0.12811990160676717,0.677694032588456,1463
90,m5_multiscale_gate,B,0.38668810338266957,0.12146798252611822,0.6623966129523862,1537
90,m5_multiscale_gate,overall,0.393333890181728,0.12471190173111468,0.669932676381728,3000
90,m2_m5_ensemble,A,0.3884932770304104,0.12360700591272528,0.7047244988947281,1463
90,m2_m5_ensemble,B,0.37835022776841687,0.117844507188083,0.6918978446878218,1537
90,m2_m5_ensemble,overall,0.38329665479184905,0.12065468573280021,0.6988266241243071,3000
91,rolling_3,A,0.5018404539667753,0.1609502766478549,0.4585716783850722,1501
91,rolling_3,B,0.5237293889459517,0.16659558932343654,0.46522105448127626,1499
91,rolling_3,overall,0.5127776251447038,0.16377105121475385,0.46034981490495497,3000
91,expanding,A,0.35242504093827753,0.10840726104775156,0.6907962250888946,1501
91,expanding,B,0.3636498889006483,0.11216215317877863,0.7131828926387902,1499
91,expanding,overall,0.3580337233034755,0.11028345548255476,0.7001956529626098,3000
91,m1_global_mix,A,0.38526351550444754,0.12334449903048136,0.5936882202018684,1501
91,m1_global_mix,B,0.3952364374167641,0.12760623565929458,0.6066512602638141,1499
91,m1_global_mix,overall,0.3902466521533017,0.1254739467660117,0.5983270100767696,3000
91,m2_context_gate,A,0.3668353222045477,0.11455777693222621,0.6494435041006955,1501
91,m2_context_gate,B,0.37513777422642147,0.1178311315572146,0.6734067600111188,1499
91,m2_context_gate,overall,0.3709837807314773,0.11619336312651207,0.6593635929391516,3000
91,m5_multiscale_gate,A,0.35233363168469767,0.10837761459975136,0.690831325548692,1501
91,m5_multiscale_gate,B,0.3636193851833289,0.1121610149281507,0.7130817572934282,1499
91,m5_multiscale_gate,overall,0.3579727465161804,0.11026805363050823,0.700253480026473,3000
91,m2_m5_ensemble,A,0.36559212440524264,0.11396190587264314,0.6529477569316339,1501
91,m2_m5_ensemble,B,0.37417295769354103,0.1173371059976614,0.6771056323475886,1499
91,m2_m5_ensemble,overall,0.369879680771629,0.11564838086844395,0.6629573911678817,3000
92,rolling_3,A,0.5964864816813903,0.1876413555017794,0.43419571351655617,1491
92,rolling_3,B,0.5588362371613442,0.1742426627782298,0.4227597958975122,1509
92,rolling_3,overall,0.5775484086878071,0.18090181306183395,0.427311953884249,3000
92,expanding,A,0.40287272275543606,0.1288328998125591,0.6414066513217075,1491
92,expanding,B,0.3966065329013003,0.12572117600310054,0.6277426352880863,1509
92,expanding,overall,0.39972082925880575,0.12726770273640145,0.6343230920820888,3000
92,m1_global_mix,A,0.4265927189725452,0.13899197072436262,0.580737375624296,1491
92,m1_global_mix,B,0.41284057769061017,0.13269486140889605,0.5802910439997929,1509
92,m1_global_mix,overall,0.41967539190773184,0.13582452473868292,0.5796863348649643,3000
92,m2_context_gate,A,0.42746704957002024,0.13938939239477405,0.5789388659285205,1491
92,m2_context_gate,B,0.4127416067739021,0.1326739156504041,0.5807757441372805,1509
92,m2_context_gate,overall,0.4200601518435728,0.13601150759235595,0.5786624470789182,3000
92,m5_multiscale_gate,A,0.40289752545307966,0.1288449059877124,0.6411973236332483,1491
92,m5_multiscale_gate,B,0.3966094142317571,0.12572564479520812,0.6276534035404637,1509
92,m5_multiscale_gate,overall,0.3997346055087543,0.12727591760788273,0.6342282655692283,3000
92,m2_m5_ensemble,A,0.4252286658001802,0.13842460353119912,0.5837366336209631,1491
92,m2_m5_ensemble,B,0.4112722037740776,0.13204008258079825,0.5846922006958911,1509
92,m2_m5_ensemble,overall,0.41820856540105056,0.13521318949314748,0.5832504357269385,3000
93,rolling_3,A,0.5424430038038419,0.17165770579282988,0.5187028134973624,1478
93,rolling_3,B,0.5713001835016597,0.17748035757864605,0.4795017528140702,1522
93,rolling_3,overall,0.5570832129705349,0.17461173113216727,0.49802618787888137,3000
93,expanding,A,0.4408232007658009,0.14466535025121477,0.5896671029148891,1478
93,expanding,B,0.4605607470352108,0.14913800610240324,0.5763449866083628,1522
93,expanding,overall,0.45083671590648156,0.14693447765305107,0.582243250611528,3000
93,m1_global_mix,A,0.4408232007658009,0.14466535025121477,0.5896671029148891,1478
93,m1_global_mix,B,0.4605607470352108,0.14913800610240324,0.5763449866083628,1522
93,m1_global_mix,overall,0.45083671590648156,0.14693447765305107,0.582243250611528,3000
93,m2_context_gate,A,0.4432284925743554,0.14538250336494352,0.592180410476602,1478
93,m2_context_gate,B,0.46464850266057167,0.1505638964658277,0.5669534952395499,1522
93,m2_context_gate,overall,0.45409557769142916,0.14801119679812544,0.5788031877313726,3000
93,m5_multiscale_gate,A,0.44080092022696254,0.1446652252911286,0.5896550606862094,1478
93,m5_multiscale_gate,B,0.46053828963229076,0.14913460159506114,0.5763148952061237,1522
93,m5_multiscale_gate,overall,0.45081434563859907,0.14693268886932373,0.5822300027952522,3000
93,m2_m5_ensemble,A,0.44254734901960285,0.14513571260011676,0.5932252752903978,1478
93,m2_m5_ensemble,B,0.46389558744066006,0.15029298952673553,0.5686235534086136,1522
93,m2_m5_ensemble,overall,0.45337802197855254,0.14775217109422137,0.580115359601079,3000
94,rolling_3,A,0.46140809137203476,0.15164344524540366,0.6122541673767925,1511
94,rolling_3,B,0.46721688559977803,0.15012530031483953,0.6379233303853766,1489
94,rolling_3,overall,0.46429118957373794,0.15088993931153366,0.6252466796597274,3000
94,expanding,A,0.4596919265341248,0.15019188289253987,0.5898596287269371,1511
94,expanding,B,0.463297566068392,0.1519227714023856,0.5978452161286608,1489
94,expanding,overall,0.4614815256229661,0.15105098055625998,0.5934258451447255,3000
94,m1_global_mix,A,0.4596919265341248,0.15019188289253987,0.5898596287269371,1511
94,m1_global_mix,B,0.463297566068392,0.1519227714023856,0.5978452161286608,1489
94,m1_global_mix,overall,0.4614815256229661,0.15105098055625998,0.5934258451447255,3000
94,m2_context_gate,A,0.4431004563869717,0.14480015102394436,0.6160915185632814,1511
94,m2_context_gate,B,0.4468608980651843,0.14603841749514965,0.6352836430678878,1489
94,m2_context_gate,overall,0.4449668889399246,0.14541474394915258,0.6253661662504322,3000
94,m5_multiscale_gate,A,0.4594840113397151,0.15014663402687162,0.5900211760098306,1511
94,m5_multiscale_gate,B,0.4631834913069135,0.15189189033754832,0.5978677143231262,1489
94,m5_multiscale_gate,overall,0.4613201865634346,0.15101286290907082,0.5935526739156037,3000
94,m2_m5_ensemble,A,0.4446837993249704,0.145316995717673,0.6143526664746913,1511
94,m2_m5_ensemble,B,0.44830349370089506,0.14657425121677134,0.6316424591911938,1489
94,m2_m5_ensemble,overall,0.4464803743002209,0.14594101353039216,0.6227884847165008,3000
95,rolling_3,A,0.397935339445555,0.12675702879850057,0.7015089177925684,1482
95,rolling_3,B,0.43570608753508167,0.14157120786306857,0.632657543965337,1518
95,rolling_3,overall,0.41704733797885557,0.13425300340517196,0.6648708236080945,3000
95,expanding,A,0.4708933994853062,0.15599319359344216,0.5353879851016798,1482
95,expanding,B,0.4554882774188086,0.1482786833759666,0.5607820216582042,1518
95,expanding,overall,0.4630984077196585,0.15208965142339953,0.547477062835279,3000
95,m1_global_mix,A,0.4508482505015792,0.14867798089158252,0.5730605034886818,1482
95,m1_global_mix,B,0.44158156254536995,0.14312255904196616,0.5894195886999953,1518
95,m1_global_mix,overall,0.44615930639573725,0.14586693743567666,0.5812231531576306,3000
95,m2_context_gate,A,0.43905648671211517,0.1442372581981678,0.5979392299941962,1482
95,m2_context_gate,B,0.4346472293519694,0.1405858579933439,0.6028525465803228,1518
95,m2_context_gate,overall,0.43682540248788154,0.14238964969452692,0.600043878751256,3000
95,m5_multiscale_gate,A,0.47047382485265904,0.15585220378737516,0.5358688831104461,1482
95,m5_multiscale_gate,B,0.4553070240440387,0.14821987952001783,0.5610227465930707,1518
95,m5_multiscale_gate,overall,0.46279942364349713,0.15199024770809236,0.5478787960471713,3000
95,m2_m5_ensemble,A,0.4434452346928953,0.1459333811007205,0.588069591500589,1482
95,m2_m5_ensemble,B,0.437293422281765,0.14158350889839647,0.5975633220499859,1518
95,m2_m5_ensemble,overall,0.4403324176128634,0.14373234576634453,0.592649005193195,3000
96,rolling_3,A,0.3691753267944358,0.11537779665143856,0.7018125067029136,1447
96,rolling_3,B,0.3661044950464689,0.11954775787685719,0.7004703963654779,1553
96,rolling_3,overall,0.3675856595595716,0.11753644657913027,0.6989351935015776,3000
96,expanding,A,0.41338201897374344,0.1322411983793472,0.6172844152069618,1447
96,expanding,B,0.42539552308437506,0.13892473403627675,0.5745918964742848,1553
96,expanding,overall,0.41960100960168045,0.13570104200441774,0.5946671838340007,3000
96,m1_global_mix,A,0.35640201291636314,0.1101304115345695,0.7326343201512507,1447
96,m1_global_mix,B,0.3611561770418316,0.1141525416895857,0.7172870157326693,1553
96,m1_global_mix,overall,0.3588630852119807,0.11221253424481624,0.7232082485548885,3000
96,m2_context_gate,A,0.38204145156562136,0.1201382039279839,0.6858707449776474,1447
96,m2_context_gate,B,0.3911993752133401,0.1258929832981355,0.6511252755672946,1553
96,m2_context_gate,overall,0.3867822033739237,0.1231172613819324,0.6667277440168966,3000
96,m5_multiscale_gate,A,0.41266172234058285,0.13200270445614282,0.6185245749323158,1447
96,m5_multiscale_gate,B,0.4248074648632561,0.13871388083632324,0.5757737507456716,1553
96,m5_multiscale_gate,overall,0.4189491683864867,0.13547685676228288,0.5957683896422077,3000
96,m2_m5_ensemble,A,0.38619630146749945,0.12181003779899292,0.6758766324544655,1447
96,m2_m5_ensemble,B,0.39564259006571284,0.1276662200596151,0.6403703825416571,1553
96,m2_m5_ensemble,overall,0.3910863301985079,0.12484158814924164,0.6566218080293178,3000
97,rolling_3,A,0.4539826402007266,0.14444035977339245,0.5818120939895539,1537
97,rolling_3,B,0.4402288507819613,0.13920221047361508,0.5689836005476737,1463
97,rolling_3,overall,0.44727537556084207,0.1418858889648677,0.5745544891921829,3000
97,expanding,A,0.3991928541051955,0.12786082055840295,0.6279446340852881,1537
97,expanding,B,0.38834279400837785,0.12271474989746226,0.6132472553447365,1463
97,expanding,overall,0.39390164146464746,0.1253512534327509,0.62038150572707,3000
97,m1_global_mix,A,0.39212010524367624,0.12785206124244228,0.6387339048510013,1537
97,m1_global_mix,B,0.38503555280239354,0.12297226016905781,0.6307544220228225,1463
97,m1_global_mix,overall,0.3886652051698108,0.12547234491898845,0.6337717148073898,3000
97,m2_context_gate,A,0.3813218350035713,0.12120096482538896,0.6700735348797914,1537
97,m2_context_gate,B,0.3729300412747511,0.11630333803229324,0.6667003801885207,1463
97,m2_context_gate,overall,0.37722943692848326,0.11881255549262258,0.6675092221112152,3000
97,m5_multiscale_gate,A,0.3986473857515728,0.1276703298377416,0.6286755111950247,1537
97,m5_multiscale_gate,B,0.3877169568700386,0.12248138514297381,0.6147963297488988,1463
97,m5_multiscale_gate,overall,0.39331697993367787,0.1251398544749265,0.6215547874948716,3000
97,m2_m5_ensemble,A,0.3824259586276913,0.12143956929710348,0.66850718238179,1537
97,m2_m5_ensemble,B,0.37378254371386066,0.11659175018399479,0.6639746198411361,1463
97,m2_m5_ensemble,overall,0.37821085328804654,0.11907544950961081,0.6656346075168027,3000
98,rolling_3,A,0.560083653868187,0.1743396184329342,0.4494771645252658,1444
98,rolling_3,B,0.46685016777068483,0.14550823772743812,0.48389354965551995,1556
98,rolling_3,overall,0.5117265524122825,0.15938574230701688,0.46423431814143135,3000
98,expanding,A,0.384001073890059,0.12186344441642544,0.6549685504215035,1444
98,expanding,B,0.34710476566975185,0.10630897735601974,0.6862626868390878,1556
98,expanding,overall,0.36486418869312637,0.11379586083442834,0.6697367928588274,3000
98,m1_global_mix,A,0.42669989838299033,0.14081409184400487,0.5494311836840386,1444
98,m1_global_mix,B,0.37320093762060974,0.11948200564845268,0.5873292206276668,1556
98,m1_global_mix,overall,0.39895177073423566,0.1297498498039118,0.5667141920699306,3000
98,m2_context_gate,A,0.4086376374253122,0.13303137326152367,0.5840378533113015,1444
98,m2_context_gate,B,0.36042581330109624,0.11350399405461915,0.6243558107983286,1556
98,m2_context_gate,overall,0.3836317713128855,0.12290317257954253,0.6026027284448068,3000
98,m5_multiscale_gate,A,0.38427620445404886,0.12195618416988209,0.6543593283133827,1444
98,m5_multiscale_gate,B,0.3468413531364751,0.10621946770875242,0.6873301169026734,1556
98,m5_multiscale_gate,overall,0.3648599949040007,0.11379407389870949,0.6699954686150279,3000
98,m2_m5_ensemble,A,0.40246639987586175,0.13020479906308913,0.598535704568899,1444
98,m2_m5_ensemble,B,0.3568394990017061,0.1116743880232849,0.6381095010952004,1556
98,m2_m5_ensemble,overall,0.3788012472891331,0.12059369253711065,0.6176350037882853,3000
99,rolling_3,A,0.5533057187216889,0.17570938649923767,0.48090386705614774,1515
99,rolling_3,B,0.5986277168465175,0.17988616574501232,0.44298824637313916,1485
99,rolling_3,overall,0.5757401077934791,0.1777768922258961,0.4632523597646618,3000
99,expanding,A,0.3840129172437423,0.12172794663661575,0.7113378044131561,1515
99,expanding,B,0.40202658043568934,0.1287748386570697,0.6484038704711943,1485
99,expanding,overall,0.39292968052375615,0.12521615818674048,0.6803997437075404,3000
99,m1_global_mix,A,0.41188423346394,0.13443523163448023,0.6325081253384639,1515
99,m1_global_mix,B,0.43232652069230715,0.14076369251395185,0.5791854651949317,1485
99,m1_global_mix,overall,0.4220031656419817,0.1375678197698187,0.6062511994158962,3000
99,m2_context_gate,A,0.42106449696022924,0.13847984720264453,0.610989123656567,1515
99,m2_context_gate,B,0.44260256508629214,0.14460240654890877,0.5613875971891749,1485
99,m2_context_gate,overall,0.4317258406826303,0.14151051407904533,0.5869430737124429,3000
99,m5_multiscale_gate,A,0.38526764555239346,0.12225619682435333,0.7091596731959176,1515
99,m5_multiscale_gate,B,0.403475391329817,0.12929298278844115,0.6453920234549564,1485
99,m5_multiscale_gate,overall,0.3942804797122182,0.1257394058765768,0.6777252269476781,3000
99,m2_m5_ensemble,A,0.41316042584684787,0.13501514858372157,0.6297028714292383,1515
99,m2_m5_ensemble,B,0.43438703023704595,0.1415214107748535,0.5755455910292975,1485
99,m2_m5_ensemble,overall,0.4236675950199959,0.13823574836833186,0.6030214296990131,3000
100,rolling_3,A,0.5759563439290883,0.17885810000921334,0.5130571167993765,1504
100,rolling_3,B,0.5469958035784019,0.17443887027215088,0.5436271654405325,1496
100,rolling_3,overall,0.5615146878075461,0.17665437744699822,0.5276396753734437,3000
100,expanding,A,0.4400914598430624,0.1443221518443952,0.640370268199184,1504
100,expanding,B,0.430635130672737,0.13971911108031074,0.6754086118823234,1496
100,expanding,overall,0.43537590369679346,0.14202676885003843,0.6593352256048398,3000
100,m1_global_mix,A,0.4420092701472487,0.14511978035004552,0.6400454571833212,1504
100,m1_global_mix,B,0.43184285969123204,0.14027265596499444,0.6735318580342277,1496
100,m1_global_mix,overall,0.4369396201331817,0.14270268099003336,0.6571825256290498,3000
100,m2_context_gate,A,0.45492013956832356,0.1500238055662259,0.6170900754716259,1504
100,m2_context_gate,B,0.4416613675962696,0.14455561605416287,0.6528787601137913,1496
100,m2_context_gate,overall,0.448308431944926,0.1472970017295438,0.6353213546408567,3000
100,m5_multiscale_gate,A,0.44070243071734977,0.14463949213650962,0.6393699583439061,1504
100,m5_multiscale_gate,B,0.4309110407014491,0.13986929979731336,0.6751533563424474,1496
100,m5_multiscale_gate,overall,0.43581979089608724,0.14226075622336376,0.6585753490926693,3000
100,m2_m5_ensemble,A,0.4495363772492086,0.14804082420488807,0.6263881806250102,1504
100,m2_m5_ensemble,B,0.43754885957254636,0.1427978827870639,0.6603335523581284,1496
100,m2_m5_ensemble,overall,0.44355860176777967,0.14542634408453306,0.6441452162447551,3000
101,rolling_3,A,0.5070530154310905,0.16300161717565706,0.6426979235917996,1484
101,rolling_3,B,0.48802139221925606,0.15716410132205996,0.6521230331043867,1516
101,rolling_3,overall,0.49743570183471014,0.16005172583097263,0.6462533332688877,3000
101,expanding,A,0.4820807808650573,0.15892120911599003,0.6329826607637108,1484
101,expanding,B,0.46104953143584726,0.152394418075011,0.64003258389546,1516
101,expanding,overall,0.47145298948682984,0.15562300404328197,0.6363189917869181,3000
101,m1_global_mix,A,0.4820807808650573,0.15892120911599003,0.6329826607637108,1484
101,m1_global_mix,B,0.46104953143584726,0.152394418075011,0.64003258389546,1516
101,m1_global_mix,overall,0.47145298948682984,0.15562300404328197,0.6363189917869181,3000
101,m2_context_gate,A,0.4665811967720513,0.15347015922928217,0.6640978108718798,1484
101,m2_context_gate,B,0.44886251536513044,0.1479950802537203,0.6671810498144329,1516
101,m2_context_gate,overall,0.45762735643442065,0.15070341932029824,0.6644926774248302,3000
101,m5_multiscale_gate,A,0.47925349851744486,0.15797926759179232,0.6383269992491892,1484
101,m5_multiscale_gate,B,0.4599339999792368,0.1519307299271968,0.6435851844623891,1516
101,m5_multiscale_gate,overall,0.4694907119228037,0.15492273989195005,0.6407177576923134,3000
101,m2_m5_ensemble,A,0.4708729647280714,0.15504552695976073,0.6550126562921481,1484
101,m2_m5_ensemble,B,0.4527069550278701,0.14939742802033362,0.6585522765872758,1516
101,m2_m5_ensemble,overall,0.46169307449290303,0.15219135429570357,0.6561146786831021,3000
102,rolling_3,A,0.42941676890166336,0.13691420660021944,0.7374839414418337,1522
102,rolling_3,B,0.41440725364800024,0.13232644178569977,0.7353118886792338,1478
102,rolling_3,overall,0.4220220810533586,0.1346539678015994,0.736543843912067,3000
102,expanding,A,0.478430523048485,0.15905997022207308,0.6320988327204802,1522
102,expanding,B,0.47353167904726634,0.15658903694269405,0.6283795812547037,1478
102,expanding,overall,0.47601702590388456,0.15784262375976568,0.6290523323624424,3000
102,m1_global_mix,A,0.46093195328259795,0.15263512754612316,0.6642131222528214,1522
102,m1_global_mix,B,0.455309924937623,0.15013161323001184,0.6590458920571731,1478
102,m1_global_mix,overall,0.45816216731797355,0.1514017294930523,0.6609701805020776,3000
102,m2_context_gate,A,0.45434811346442555,0.1501536194352275,0.6764144299531056,1522
102,m2_context_gate,B,0.45022454578775034,0.14833999252698118,0.6673982097555804,1478
102,m2_context_gate,overall,0.45231656912238355,0.1492601059117648,0.6712194740866956,3000
102,m5_multiscale_gate,A,0.4677521885802665,0.15538545598432407,0.6486248787201377,1522
102,m5_multiscale_gate,B,0.4642794244581202,0.15345796270164486,0.6439239111965724,1478
102,m5_multiscale_gate,overall,0.46604127345608914,0.15443584429372412,0.6452799743003297,3000
102,m2_m5_ensemble,A,0.46130717047541847,0.1529383838970383,0.661628612893746,1522
102,m2_m5_ensemble,B,0.4576835141088046,0.15110927247970174,0.6546996994964381,1478
102,m2_m5_ensemble,overall,0.45952191577213336,0.15203724167209715,0.6574158101394351,3000
103,rolling_3,A,0.41289248737849216,0.1339534936590708,0.7105798931184306,1474
103,rolling_3,B,0.3914143494135204,0.12608984908775042,0.7069098984949824,1526
103,rolling_3,overall,0.40196727453364317,0.12995351978712585,0.7082465436668858,3000
103,expanding,A,0.44719537317121155,0.14718277274693292,0.6245859148008621,1474
103,expanding,B,0.4275944714366503,0.13907387366210416,0.6282401241712381,1526
103,expanding,overall,0.43722504782223137,0.14305804607911668,0.6261301113325948,3000
103,m1_global_mix,A,0.4014800768093296,0.12884976598031533,0.7291988140107184,1474
