day,method,group,log_loss,brier,pr_auc,n
89,m1_global_mix,B,0.37708042185735385,0.11908864070494958,0.6993932675722023,1524
89,m1_global_mix,overall,0.3866518101732494,0.12278099014218644,0.6756217825929309,3000
89,m2_context_gate,A,0.39745385164870356,0.12696388614833426,0.650006965077848,1476
89,m2_context_gate,B,0.3781212506925795,0.11927425946577276,0.6988571606638788,1524
89,m2_context_gate,overall,0.3876328903629926,0.12305755579359304,0.6747129328502761,3000
90,rolling_3,A,0.44410992790876413,0.1433547414470018,0.6104513932952749,1463
90,rolling_3,B,0.4538636571175242,0.14462633707586922,0.5619240474537254,1537
90,rolling_3,overall,0.4491070885067189,0.14400622227419152,0.5864473831675124,3000
90,expanding,A,0.4668750954029364,0.15269949792747536,0.5441507940594149,1463
90,expanding,B,0.453036784465435,0.14597298915347373,0.537583901096094,1537
90,expanding,overall,0.4597852674326232,0.1492532832655952,0.541089901709655,3000
90,m1_global_mix,A,0.41074502084391085,0.1341832574835406,0.6374716685616576,1463
90,m1_global_mix,B,0.41544176187965004,0.13433657927455128,0.5961314329343849,1537
90,m1_global_mix,overall,0.4131513178345545,0.13426180934780174,0.6170022608945612,3000
90,m2_context_gate,A,0.410604867382911,0.13402248304145814,0.6383638072776926,1463
90,m2_context_gate,B,0.4152402968921997,0.134164644642931,0.5965321812056111,1537
90,m2_context_gate,overall,0.4129797524348366,0.13409531716861273,0.6177533922018988,3000
91,rolling_3,A,0.43602383424215524,0.13820280079470973,0.6092015433793599,1501
91,rolling_3,B,0.4087781144616272,0.13065931606276113,0.6423336472689809,1499
91,rolling_3,overall,0.42241005625848477,0.13443357292364608,0.6229984523831038,3000
91,expanding,A,0.4403053305319079,0.14222040379359252,0.594276805064575,1501
91,expanding,B,0.45863036545584773,0.14949574338683633,0.5313399405013557,1499
91,expanding,overall,0.4494617396489032,0.14585564847701668,0.5615133758276881,3000
91,m1_global_mix,A,0.3965669278057074,0.12786572497336277,0.6490488490515303,1501
91,m1_global_mix,B,0.3914630339913929,0.1248603496947998,0.6714883870259375,1499
91,m1_global_mix,overall,0.3940166821964882,0.1263640391258408,0.656868997818207,3000
91,m2_context_gate,A,0.39633157621346415,0.12762222621433836,0.6497684449859074,1501
91,m2_context_gate,B,0.39274106559625593,0.12524975406970734,0.6700407745913537,1499
91,m2_context_gate,overall,0.3945375177417324,0.12643678096607106,0.6563336834534721,3000
92,rolling_3,A,0.4236510458705546,0.1318152258138726,0.6712784586388321,1491
92,rolling_3,B,0.45611389041269923,0.144677352058081,0.616386368137779,1509
92,rolling_3,overall,0.43997985667525336,0.1382848753147094,0.6438993858044971,3000
92,expanding,A,0.4441376296605415,0.14441939563507614,0.595064155318061,1491
92,expanding,B,0.47588844702804295,0.1557356856250878,0.53151610843064,1509
92,expanding,overall,0.46010829079639476,0.15011148950005201,0.5645740069670069,3000
92,m1_global_mix,A,0.39095756717381935,0.12390900898597453,0.7052262199614462,1491
92,m1_global_mix,B,0.4233626005878205,0.1357157264510434,0.642045620591247,1509
92,m1_global_mix,overall,0.407257298981062,0.12984778787090417,0.6742805921194275,3000
92,m2_context_gate,A,0.3907323681420902,0.12381692221335211,0.7053389675765749,1491
92,m2_context_gate,B,0.4232380622340032,0.1356903423589776,0.6420319857830303,1509
92,m2_context_gate,overall,0.40708273227032243,0.12978925254660173,0.6743653428802815,3000
93,rolling_3,A,0.40619906330621947,0.1289002892234487,0.6883884829647235,1478
93,rolling_3,B,0.44682672889700614,0.13934986047805356,0.6223772378394993,1522
93,rolling_3,overall,0.42681083231594524,0.13420170503995157,0.6557151639496211,3000
93,expanding,A,0.4321804658833819,0.13905466426049737,0.6323136879196712,1478
93,expanding,B,0.4608297349279755,0.14861854073087594,0.5496553635792943,1522
93,expanding,overall,0.4467151950453391,0.14390673758980277,0.5889698636488023,3000
93,m1_global_mix,A,0.3815305455103965,0.11987027583896946,0.7293149637811894,1478
93,m1_global_mix,B,0.41036396547077203,0.1295291292334133,0.654179609126548,1522
93,m1_global_mix,overall,0.3961587005702937,0.12477053412775063,0.6922065289275503,3000
93,m2_context_gate,A,0.38134237033242996,0.1198931640517825,0.7278880665074647,1478
93,m2_context_gate,B,0.41037575270627086,0.1295962889787508,0.6542854203284465,1522
93,m2_context_gate,overall,0.3960719729900919,0.12481588276473109,0.6917941745928124,3000
94,rolling_3,A,0.3857218250350879,0.12299125298484506,0.6690160986937536,1511
94,rolling_3,B,0.397767474413665,0.1264245659065641,0.6599444338282975,1489
94,rolling_3,overall,0.3917004823433216,0.12469532063165827,0.6642406436305287,3000
94,expanding,A,0.4379855935629654,0.14088219054733542,0.5615247355560284,1511
94,expanding,B,0.4443019076163254,0.14397817716293826,0.5642278928073703,1489
94,expanding,overall,0.44112059077144977,0.14241883190421295,0.5625889360413208,3000
94,m1_global_mix,A,0.37029805703512797,0.11671784899994983,0.6904829168333199,1511
94,m1_global_mix,B,0.380578625497679,0.12065056783077896,0.6836493783988058,1489
94,m1_global_mix,overall,0.3754006458487074,0.11866978844631802,0.6867277277893666,3000
94,m2_context_gate,A,0.36976899498146953,0.11660882278380826,0.6904519940207725,1511
94,m2_context_gate,B,0.3801192012625478,0.12054342216105615,0.6837648365219781,1489
94,m2_context_gate,overall,0.37490614736564476,0.11856169560804895,0.6868863164160963,3000
95,rolling_3,A,0.4084276291596156,0.127761049486795,0.6768022209419302,1482
95,rolling_3,B,0.43916007021323367,0.13776857338272652,0.6520349072054531,1518
95,rolling_3,overall,0.4239782443327463,0.13282485657813634,0.6625519010755525,3000
95,expanding,A,0.4641446548212907,0.15291851293454906,0.5335301848982584,1482
95,expanding,B,0.46485343804672574,0.15170488681178745,0.5720373650529955,1518
95,expanding,overall,0.46450329913336086,0.1523044181164317,0.5536869462605313,3000
95,m1_global_mix,A,0.3921729705699868,0.12528131758616387,0.6765316417578964,1482
95,m1_global_mix,B,0.4093146689076089,0.13023765990614744,0.6726251301658662,1518
95,m1_global_mix,overall,0.4008466699288235,0.12778922680007557,0.6738321461508218,3000
95,m2_context_gate,A,0.39053387579963,0.12465207333125874,0.6801235052133081,1482
95,m2_context_gate,B,0.4093702126351467,0.1302306967586057,0.6715557473948357,1518
95,m2_context_gate,overall,0.4000650622384015,0.1274748567854963,0.6746990831738563,3000
96,rolling_3,A,0.4186589589426029,0.13468921221922722,0.6681868977524357,1447
96,rolling_3,B,0.46574141772679895,0.1472385119626197,0.612086861241992,1553
96,rolling_3,overall,0.4430319784398884,0.14118556638639004,0.6391209408708549,3000
96,expanding,A,0.45576664298319874,0.1495340559637233,0.5894451189250878,1447
96,expanding,B,0.460767366172942,0.1522892561160293,0.5596030156224122,1553
96,expanding,overall,0.4583553506877558,0.15096033124256705,0.5731713035784035,3000
96,m1_global_mix,A,0.3906831175056303,0.12638550263300302,0.7007079207586836,1447
96,m1_global_mix,B,0.42254199719491187,0.13701639736839077,0.6550440642581455,1553
96,m1_global_mix,overall,0.4071753975581151,0.1318887624743554,0.6765891700891382,3000
96,m2_context_gate,A,0.3908922838760836,0.12648710973643498,0.7007967250957322,1447
96,m2_context_gate,B,0.4223028706105748,0.13697083910694635,0.654428143956203,1553
96,m2_context_gate,overall,0.4071524976089718,0.13191418697390303,0.6762860847525688,3000
97,rolling_3,A,0.44886853698182777,0.14362211734651584,0.6513059540031298,1537
97,rolling_3,B,0.4250801499524287,0.13601478150375498,0.6427640736880847,1463
97,rolling_3,overall,0.43726773357382415,0.1399122732338628,0.6468750953361473,3000
97,expanding,A,0.48279844694652263,0.15707418160027425,0.5562686706408079,1537
97,expanding,B,0.4398431847837542,0.14430636007666015,0.5649805390812986,1463
97,expanding,overall,0.46185059743181256,0.15084774063725845,0.5587832477947101,3000
97,m1_global_mix,A,0.42478175243897087,0.13643765173326036,0.6666375527315146,1537
97,m1_global_mix,B,0.39336867468984105,0.1269922407790563,0.6569917195928561,1463
97,m1_global_mix,overall,0.4094626415233118,0.13183143965792685,0.6624443784036042,3000
97,m2_context_gate,A,0.4243336944954971,0.13614368287663797,0.6669300685879396,1537
97,m2_context_gate,B,0.39218073730900754,0.12644738385792792,0.6581037331370879,1463
97,m2_context_gate,overall,0.4086537690408857,0.13141512105518036,0.6628782278591183,3000
98,rolling_3,A,0.4485884429765545,0.14457481524467752,0.6527376895079482,1444
98,rolling_3,B,0.40582738097737997,0.12858463327728176,0.657839687345321,1556
98,rolling_3,overall,0.42640970548631596,0.13628124086425492,0.6541796613062854,3000
98,expanding,A,0.4736986917974552,0.15599156756485208,0.5980547855457344,1444
98,expanding,B,0.4461295095357678,0.1448864634774944,0.5561686062767182,1556
98,expanding,overall,0.45939947593106006,0.15023172024487588,0.5763038756561876,3000
98,m1_global_mix,A,0.4179617709371765,0.1351505768311183,0.6853807228775362,1444
98,m1_global_mix,B,0.381963387965205,0.12229045281444315,0.6830325863993278,1556
98,m1_global_mix,overall,0.39929060963571394,0.12848045917446946,0.6827942785223636,3000
98,m2_context_gate,A,0.4181321128057221,0.13519918871956768,0.6862524950298785,1444
98,m2_context_gate,B,0.3825088629930395,0.12244767215257063,0.6830013444998042,1556
98,m2_context_gate,overall,0.399655520569544,0.12858540212681854,0.6832464158249033,3000
99,rolling_3,A,0.4450943258029417,0.14392324184339833,0.6538372831672132,1515
99,rolling_3,B,0.42789116854559023,0.13723636293590238,0.6695007546541404,1485
99,rolling_3,overall,0.43657876296055276,0.14061323678418786,0.6609584249983504,3000
99,expanding,A,0.4722327041362472,0.154520301146731,0.5667702124156465,1515
99,expanding,B,0.4844436603540143,0.15790665097251633,0.5589922564094223,1485
99,expanding,overall,0.47827712746404183,0.1561965443104947,0.5611873967901122,3000
99,m1_global_mix,A,0.4145836316660479,0.13473199907114447,0.6745457180975676,1515
99,m1_global_mix,B,0.4102635226577537,0.13187556222644803,0.6817254379103831,1485
99,m1_global_mix,overall,0.4124451777069423,0.13331806283301975,0.6764747969081717,3000
99,m2_context_gate,A,0.4148556784003867,0.13476941986722626,0.6740451068556386,1515
99,m2_context_gate,B,0.4110782603750102,0.1320756980760554,0.6812687441064894,1485
99,m2_context_gate,overall,0.41298585647782543,0.13343602758059667,0.6760383299951087,3000
100,rolling_3,A,0.4202464488563747,0.13505781443660908,0.6968044728150594,1504
100,rolling_3,B,0.4209366688367712,0.13286756635143582,0.7072948938320623,1496
100,rolling_3,overall,0.4205906385532658,0.13396561072480268,0.7015566438915365,3000
100,expanding,A,0.47137442509388916,0.15519128009363525,0.6027130472123798,1504
100,expanding,B,0.4671344828385669,0.15343736707052014,0.6202097709484793,1496
100,expanding,overall,0.46926010722256845,0.15431666213277515,0.611018985266018,3000
100,m1_global_mix,A,0.4017333620796133,0.1298401765699466,0.71715812533819,1504
100,m1_global_mix,B,0.3988157952102326,0.1269310101196376,0.7338594178477669,1496
100,m1_global_mix,overall,0.4002784687340821,0.1283894722333925,0.7250143219029179,3000
100,m2_context_gate,A,0.40009289136004944,0.12919130669068662,0.7181806383909551,1504
100,m2_context_gate,B,0.39744039026378275,0.126375873677022,0.7314591134135928,1496
100,m2_context_gate,overall,0.39877017748004445,0.1277873440945392,0.7239105198356012,3000
101,rolling_3,A,0.4755507750285888,0.15060326440999272,0.6431661768256227,1484
101,rolling_3,B,0.4444360996882884,0.14144376424263289,0.6625208703154873,1516
101,rolling_3,overall,0.4598274924232903,0.14597466365875358,0.6528489581680044,3000
101,expanding,A,0.5012465950079358,0.16491500160897266,0.5642015040242233,1484
101,expanding,B,0.46540419141768125,0.15188607744284324,0.5857188337781621,1516
101,expanding,overall,0.48313423372699377,0.15833105193035527,0.5756651457511694,3000
101,m1_global_mix,A,0.44244287864419135,0.14328414669149933,0.6640074692565124,1484
101,m1_global_mix,B,0.41348015927857074,0.13329335784679064,0.6864201744827351,1516
101,m1_global_mix,overall,0.4278070511247644,0.1382354680619732,0.6750144504669466,3000
101,m2_context_gate,A,0.44261249682116427,0.143464006975687,0.6627522300681762,1484
101,m2_context_gate,B,0.4134071868113492,0.13336762941179647,0.685167142977821,1516
101,m2_context_gate,overall,0.427854080162871,0.1383619708467343,0.6736517254374568,3000
102,rolling_3,A,0.4227193135873469,0.1368848544797661,0.696351905210266,1522
102,rolling_3,B,0.4151125156124905,0.13208940534522595,0.6789596006687688,1478
102,rolling_3,overall,0.41897169778506765,0.13452229653948264,0.6871964923786839,3000
102,expanding,A,0.4899421517340276,0.16263511418830193,0.5584139043874474,1522
102,expanding,B,0.45911701439821634,0.14921963245537073,0.6089165555518556,1478
102,expanding,overall,0.47475563407325133,0.15602575352121115,0.5825469918899916,3000
102,m1_global_mix,A,0.4108301503902414,0.13230934033809733,0.7071372669112236,1522
102,m1_global_mix,B,0.3881500495068761,0.12460180744909438,0.7093016703415727,1478
102,m1_global_mix,overall,0.3996564206883701,0.12851209580144854,0.7082639117534782,3000
102,m2_context_gate,A,0.41127037957811924,0.13251325998802368,0.7065723241101057,1522
102,m2_context_gate,B,0.3889577809533149,0.1247547860317069,0.7069038413113207,1478
102,m2_context_gate,overall,0.4002777059889657,0.12869091848554493,0.7068363041599207,3000
103,rolling_3,A,0.42913835307287074,0.13873616299743788,0.6922397362735422,1474
103,rolling_3,B,0.42317126572788105,0.13703103109880999,0.6613814304522206,1526
103,rolling_3,overall,0.4261030946433859,0.13786881923833585,0.6767368160724253,3000
103,expanding,A,0.4849726725205523,0.16109706153923326,0.5493543275120445,1474
103,expanding,B,0.46535833774217755,0.15223705556935463,0.5556760495567574,1526
103,expanding,overall,0.47499551422995234,0.15659027183588833,0.55145312024416,3000
103,m1_global_mix,A,0.40999030900556266,0.13253806468008383,0.7033300600671475,1474
103,m1_global_mix,B,0.3991265895186912,0.12906700897091095,0.6794573047721595,1526
103,m1_global_mix,overall,0.40446429702657405,0.13077245434268453,0.6917294143421315,3000
103,m2_context_gate,A,0.40976401299937326,0.13237280867554485,0.7041114665733292,1474
103,m2_context_gate,B,0.3992728805603377,0.12901096287159194,0.6795084319119357,1526
103,m2_context_gate,overall,0.40442752363205053,0.1306627497766008,0.6921746687370883,3000
104,rolling_3,A,0.4036360265511678,0.12914630764091134,0.7166827475438142,1530
104,rolling_3,B,0.3904112120451107,0.12522659748135176,0.7195365660590117,1470
104,rolling_3,overall,0.3971558674431998,0.12722564966272715,0.7169891137704426,3000
104,expanding,A,0.4658354538364253,0.15320925170875282,0.5915609638147763,1530
104,expanding,B,0.461289351697093,0.15091399452959167,0.562780831965936,1470
104,expanding,overall,0.46360786378815244,0.15208457569096387,0.5769553218086795,3000
104,m1_global_mix,A,0.38569709786774914,0.12364659248395438,0.727569822244184,1530
104,m1_global_mix,B,0.3779134185564744,0.11993518073321188,0.7315010187931501,1470
104,m1_global_mix,overall,0.3818830950052246,0.12182800072609055,0.7285259959207808,3000
104,m2_context_gate,A,0.3864685109391774,0.1237319542369094,0.7281064129822521,1530
104,m2_context_gate,B,0.3786968077474958,0.11994224044632451,0.7312110364165337,1470
104,m2_context_gate,overall,0.3826603763752534,0.12187499447952281,0.728490241438364,3000
105,rolling_3,A,0.4368887204857176,0.13912801317362547,0.6660740522035953,1537
105,rolling_3,B,0.4241788958341137,0.13224861540807573,0.6683145388517423,1463
105,rolling_3,overall,0.4306905626639521,0.13577316019662572,0.6658047068749577,3000
105,expanding,A,0.4805169500844712,0.15705189483721418,0.5558447473052252,1537
105,expanding,B,0.46184859208789836,0.14963396663537043,0.5720358604483797,1463
105,expanding,overall,0.4714130141681425,0.15343441851744838,0.5624165932266549,3000
105,m1_global_mix,A,0.40854112678818766,0.1311691840074186,0.6768842106200841,1537
105,m1_global_mix,B,0.3970224842280793,0.12538981588892772,0.6921760799332245,1463
105,m1_global_mix,overall,0.4029238687663748,0.12835077882163454,0.6824739379413318,3000
105,m2_context_gate,A,0.40842911101712015,0.13115735961560615,0.6772192329683847,1537
105,m2_context_gate,B,0.39643333845554,0.12527885055948512,0.6924061261910675,1463
105,m2_context_gate,overall,0.40257917259792286,0.12829060669923778,0.6825811411648934,3000
106,rolling_3,A,0.43683346877549245,0.14076337821267168,0.6619722414597927,1488
106,rolling_3,B,0.417691351281502,0.13420106641838417,0.6785065735876475,1512
106,rolling_3,overall,0.4271858415585213,0.13745597306835078,0.6694993466105885,3000
106,expanding,A,0.4991155979252438,0.16467421340098617,0.557228814592167,1488
106,expanding,B,0.4644632543336223,0.1523075869533904,0.6055016036657785,1512
106,expanding,overall,0.4816508167550666,0.1584414336713979,0.5806091042596334,3000
106,m1_global_mix,A,0.41696934290899706,0.13565598971697407,0.6832951268271555,1488
106,m1_global_mix,B,0.3938413705141407,0.12694011732296476,0.7093208678804758,1512
106,m1_global_mix,overall,0.40531284482198954,0.13126319003039338,0.6958957677314112,3000
106,m2_context_gate,A,0.41724447397612185,0.1357374212519865,0.6835366095713528,1488
106,m2_context_gate,B,0.39409672385844763,0.12703807320483737,0.7092723067307747,1512
106,m2_context_gate,overall,0.4055780079168141,0.13135294983622334,0.6958306642389023,3000
107,rolling_3,A,0.4159235629011301,0.1312610136502,0.7251419271793443,1521
107,rolling_3,B,0.43266292350370994,0.136418517637229,0.6770088120771458,1479
107,rolling_3,overall,0.4241760676782019,0.1338036631158053,0.7023198634618719,3000
107,expanding,A,0.4869546782215385,0.15969339997602514,0.5947761141714051,1521
107,expanding,B,0.48801788776610683,0.15980639315033304,0.5764277108534849,1479
107,expanding,overall,0.48747884052701074,0.15974910561095895,0.5861884892441191,3000
107,m1_global_mix,A,0.4004820962281287,0.1274890280658601,0.7308202363659292,1521
107,m1_global_mix,B,0.4082332223870833,0.13098643026195458,0.7093743070112465,1479
107,m1_global_mix,overall,0.4043034014244933,0.12921324734853465,0.7199252249823382,3000
107,m2_context_gate,A,0.4007729125406466,0.12761884090181497,0.7306982460532477,1521
107,m2_context_gate,B,0.408161317950241,0.1309093695896055,0.7099157526981401,1479
107,m2_context_gate,overall,0.40441539640757673,0.1292410715448957,0.719869190969551,3000
108,rolling_3,A,0.41115822231434596,0.13134455819481858,0.7002853710143068,1488
108,rolling_3,B,0.42657986840537215,0.1380511091281075,0.7087594272227857,1512
108,rolling_3,overall,0.4189307319442232,0.1347246598651962,0.7036897960972582,3000
108,expanding,A,0.46942124424729786,0.15287344718146462,0.6015572785608452,1488
108,expanding,B,0.48954299634555093,0.1618364952836227,0.5880713704325637,1512
108,expanding,overall,0.47956260730481737,0.1573908234249523,0.5944239551293204,3000
108,m1_global_mix,A,0.3920797538327989,0.12544760441253994,0.7277526545716495,1488
108,m1_global_mix,B,0.4066704302246668,0.13198733950333066,0.7192480390599681,1512
108,m1_global_mix,overall,0.3994334547343003,0.1287436308982985,0.723182478546434,3000
108,m2_context_gate,A,0.3921303102210948,0.125448154177916,0.7274194509385306,1488
108,m2_context_gate,B,0.40637626800801396,0.13188691527707988,0.7201012195949318,1512
108,m2_context_gate,overall,0.3993102729457021,0.12869328977189456,0.7235512784220346,3000
109,rolling_3,A,0.4456732093153194,0.14111693546581883,0.706568956279195,1485
109,rolling_3,B,0.4367949819436472,0.1389296414881654,0.7048370198547741,1515
109,rolling_3,overall,0.4411897044926249,0.14001235200710385,0.7055045446497911,3000
109,expanding,A,0.5135778482871105,0.1692856273653703,0.5882457942791861,1485
109,expanding,B,0.48817089194415286,0.16040503058068317,0.6059562974928459,1515
109,expanding,overall,0.5007473353339169,0.16480092598910331,0.5968635527005127,3000
109,m1_global_mix,A,0.42417492716545124,0.13608869110135913,0.7284358588324706,1485
109,m1_global_mix,B,0.41287339870407014,0.13274972855261277,0.7233939414823374,1515
109,m1_global_mix,overall,0.4184676552924538,0.13440251501424222,0.7250930787741181,3000
109,m2_context_gate,A,0.423710538202364,0.13591333986626727,0.7269559228808358,1485
109,m2_context_gate,B,0.4123787508136402,0.13261339113422208,0.7229860702409842,1515
109,m2_context_gate,overall,0.41798798557105843,0.13424686575658445,0.7244654544533036,3000
110,rolling_3,A,0.4007678928698764,0.12761628959136545,0.732586088844296,1514
110,rolling_3,B,0.4149761027431759,0.13434322205152174,0.699217444145672,1486
110,rolling_3,overall,0.4078056928271174,0.13094836346996286,0.7154217453721777,3000
110,expanding,A,0.4804442082951674,0.15795695193629247,0.6006718877669667,1514
110,expanding,B,0.4746483861166288,0.15579128395322697,0.5742439628337661,1486
110,expanding,overall,0.4775733443760646,0.15688422439534735,0.5870615188032982,3000
110,m1_global_mix,A,0.39093924341240066,0.12480567638841944,0.7452086207421836,1514
110,m1_global_mix,B,0.39869821427711155,0.12820776723347818,0.7136413326966609,1486
110,m1_global_mix,overall,0.3947825203140541,0.1264908453870052,0.7290755204754069,3000
110,m2_context_gate,A,0.3901835935965551,0.12449735578106423,0.7455043147126434,1514
110,m2_context_gate,B,0.3985963137089808,0.12820944887281355,0.7141351454563075,1486
110,m2_context_gate,overall,0.3943506942922433,0.1263360792258441,0.7292834947928933,3000
111,rolling_3,A,0.4234950096083588,0.13527888347546074,0.719840285197022,1463
111,rolling_3,B,0.40326404574136077,0.1269159460312834,0.7259422728540991,1537
111,rolling_3,overall,0.41313001245383346,0.1309942718582272,0.7209824715536817,3000
111,expanding,A,0.5131876875537067,0.17068303070399177,0.5629158105833266,1463
111,expanding,B,0.47370889273285177,0.15543397695999944,0.5869690597467825,1537
111,expanding,overall,0.49296138500715536,0.16287043216915303,0.5737501397007784,3000
111,m1_global_mix,A,0.41546742460661085,0.13421102261009002,0.7145658687303864,1463
111,m1_global_mix,B,0.38714069869348594,0.12348457612683435,0.7348498091063024,1537
111,m1_global_mix,overall,0.4009546986971198,0.12871550652850203,0.7225386874535881,3000
111,m2_context_gate,A,0.41429065934801396,0.1336641588905679,0.7157742234167037,1463
111,m2_context_gate,B,0.38613756932574644,0.12318872793764213,0.7362961878574671,1537
111,m2_context_gate,overall,0.3998668928932722,0.12829724643235227,0.7238136506636139,3000
112,rolling_3,A,0.4409455454971542,0.14102654039291582,0.6954125741505928,1570
112,rolling_3,B,0.4302475494553398,0.13857735284978936,0.6663784311664729,1430
112,rolling_3,overall,0.43584616738388937,0.1398590943306922,0.6808568272014497,3000
112,expanding,A,0.48161196759006536,0.15876060652244828,0.6117961960068468,1570
112,expanding,B,0.46429568825364587,0.15181568100992568,0.6144653667441073,1430
112,expanding,overall,0.4733578744397054,0.15545019202814583,0.6115952816488424,3000
112,m1_global_mix,A,0.4131140715070399,0.13237458457605653,0.7283622435108223,1570
112,m1_global_mix,B,0.39789365563232265,0.12914724588202758,0.7052706693579448,1430
112,m1_global_mix,overall,0.405859006606758,0.1308362197985694,0.7172601356607615,3000
112,m2_context_gate,A,0.4148380149422878,0.13336767487804702,0.7226431542590761,1570
112,m2_context_gate,B,0.4003093610089837,0.13015192701276654,0.6968690597361756,1430
112,m2_context_gate,overall,0.40791268990074614,0.13183483506226332,0.7095733765475096,3000
113,rolling_3,A,0.4601581701672875,0.14740608068426678,0.6800234413439439,1532
113,rolling_3,B,0.3900626439303788,0.12554405582103467,0.7223559762032001,1468
113,rolling_3,overall,0.4258580926620269,0.1367082631845252,0.6988549357505732,3000
113,expanding,A,0.4847607373469278,0.15854906185003126,0.6197848942972316,1532
113,expanding,B,0.4682106651373054,0.1521551007737984,0.5980210754862697,1468
113,expanding,overall,0.47666223534568586,0.15542028356339466,0.6098539367211535,3000
113,m1_global_mix,A,0.42747372667041683,0.13851808297925602,0.7085822058144738,1532
