day,block,R,S,L,L_R,L_S,L_L
5,20,0.3128825418925191,0.34356215641128773,0.3435553016961932,0.41850135836328817,0.4178072831437861,0.41780728812786005
5,21,0.30475907908303984,0.3476236511841733,0.3476172697327868,0.41025371709818015,0.40961665756341475,0.40961667466694707
5,22,0.2968282868719733,0.35158848111733365,0.351583232010693,0.4046914799021319,0.4039811881604267,0.4039811804044099
5,23,0.2960995361690659,0.3519515144457338,0.35194894938520016,0.3743459572877199,0.37397066352958536,0.3739706000437525
6,0,0.30020124485354843,0.3499016558280458,0.3498970993184057,0.3856174916096353,0.38551325333525677,0.38551333394159243
6,1,0.3094925985717066,0.3452561535611884,0.345251247867105,0.41556601997558895,0.4157925374081805,0.4157925750619675
6,2,0.31065575169806026,0.344674740432388,0.3446695078695517,0.4107118669372644,0.4105650861917004,0.410565123522194
6,3,0.3137383970410266,0.34312774643368027,0.3431338565252931,0.4624755090524402,0.4624464955234061,0.46244613308774823
6,4,0.3335750114115152,0.33317600697070027,0.33324898161778455,0.4154693396533034,0.416379005563631,0.4163765790505505
6,5,0.32139173181259495,0.3392459495863353,0.3393623186010697,0.3963414787160238,0.39568539178581846,0.3956835168044383
6,6,0.32080715629178697,0.33956484524055536,0.33962799846765757,0.4257253925417018,0.4255889775462176,0.4255902033586192
6,7,0.3165930701344632,0.3416760489781514,0.3417308808873854,0.43470313386734416,0.43436228142476313,0.4343622416061839
6,8,0.31431672947068057,0.342817683458654,0.34286558707066545,0.42734052704775666,0.4270676666023509,0.427067618317747
6,9,0.3101529731792904,0.3449037330822458,0.3449432937384637,0.43224423540929013,0.43184452222247705,0.4318445641420847
6,10,0.3068961316253873,0.3465367001931442,0.34656716818146843,0.4142981999896337,0.4139092391541328,0.4139093480640622
6,11,0.3046649387393474,0.3476510391754232,0.34768402208522925,0.42355357928825593,0.4231912414007069,0.42319100111854485
6,12,0.3061149448872254,0.3469348999919704,0.3469501551208041,0.404140764939396,0.403965295506488,0.40396572515324947
6,13,0.31685441916641555,0.34156569017905486,0.3415798906545296,0.3825295219067001,0.38288592221828865,0.38288586976793865
6,14,0.3215302836849259,0.3391930056381456,0.3392767106769285,0.39721565478802195,0.3973295240551906,0.3973270150920817
6,15,0.3210457724851966,0.3393929415257919,0.3395612859890114,0.43219286382402466,0.43206548647950915,0.43206207686982695
6,16,0.31435367998826047,0.34273750466830316,0.34290881534343626,0.47776692409123933,0.47729153543453007,0.47729058279520403
6,17,0.31619536139455834,0.34185633190434206,0.34194830670109966,0.452745512708315,0.4526795288763007,0.45268134195753384
6,18,0.31314409287097933,0.34338016826936163,0.343475738859659,0.44001625964986635,0.43969687146044556,0.4396962704775089
6,19,0.2991881459804783,0.35037952204702183,0.35043233197249984,0.4170739774061362,0.4161063523449174,0.41610735929620973
6,20,0.2751735998130862,0.3623922314128585,0.3624341687740553,0.3985039284871092,0.39677142549580313,0.39677157706790694
6,21,0.2611054017301477,0.36942627695205094,0.3694683213178013,0.3981261018596416,0.39668832755547345,0.39668815594307844
6,22,0.2518647933044943,0.37404788601312156,0.37408732068238404,0.3784871597661039,0.3771671179824797,0.37716702764886717
6,23,0.2583384086294989,0.3708105897398201,0.3708510016306809,0.37578257691421374,0.3753689340840066,0.37536871666749994
7,0,0.2639275515527366,0.36801624870040306,0.36805619974686027,0.3890135268493353,0.38861610090106236,0.38861592238701315
7,1,0.2858274628688608,0.35705684942810084,0.35711568770303825,0.4103959763797042,0.4110509833187767,0.4110501336979681
7,2,0.29192337760889303,0.35402266905560315,0.3540539533355037,0.4295571219744105,0.42947146370201955,0.42947207210301563
7,3,0.29968033696281077,0.350123000096367,0.35019666294082213,0.45247745205487955,0.452545381463016,0.4525437859195996
7,4,0.39464453978716213,0.3024227258994682,0.3029327343133696,0.3661503739959005,0.37085264618193026,0.37083432037347897
7,5,0.44645643632638804,0.2760981151053415,0.27744544856827047,0.3689157178976163,0.37192837842350285,0.37188500867662216
7,6,0.4189631449268922,0.2899397084786422,0.29109714659446556,0.42069763890615525,0.42023956654453504,0.4202395093082465
7,7,0.3917909594747905,0.3035860495954345,0.3046229909297748,0.4253797661171146,0.424714834385951,0.42471337393021097
7,8,0.37683013380402086,0.31109100136022144,0.3120788648357577,0.39876048848748613,0.39847919533032794,0.3984750857343065
7,9,0.3706417324461709,0.3141327263098343,0.3152255412439947,0.4045671863962421,0.40460928443444016,0.40459922171951834
7,10,0.38101594944982564,0.30860159079784055,0.31038245975233375,0.34525325382847954,0.34609377172567596,0.3460590582982665
7,11,0.32571374452813306,0.3359213157045179,0.3383649397673491,0.33570349976452174,0.3332280913400223,0.3331996224324489
7,12,0.3208944299861707,0.3387209263723281,0.3403846436415012,0.3662698292022508,0.36593410351918193,0.3659485172793246
7,13,0.3204856124129262,0.33904858409277416,0.3404658034942995,0.38561277729644433,0.3854823781221501,0.385481947197886
7,14,0.3256645171285522,0.33655146999677604,0.33778401287467175,0.4007869594413765,0.40095845616012793,0.40095678981499616
7,15,0.3251732650738704,0.3369160332667211,0.3379107016594084,0.3489822676165816,0.34888865175891043,0.34889023066312863
7,16,0.31368042228904497,0.3427334682642625,0.34358610944669243,0.36361064058021525,0.36290860146763004,0.3629086919647785
7,17,0.3097509249079266,0.3447455467683144,0.3455035283237589,0.394753932772406,0.39436179968664603,0.3943606961800945
7,18,0.3075775787332459,0.3459080501293287,0.3465143711374253,0.38857644824065535,0.3882441204579965,0.3882454019324797
7,19,0.3094153563525672,0.3450326062404826,0.3455520374069501,0.37179561916629444,0.3716692429014549,0.37166898289167377
7,20,0.3065155605059888,0.3465156882198863,0.3469687512741248,0.36226614900035375,0.36189044804331266,0.36189006562779474
7,21,0.304915600272177,0.34735022509937674,0.34773417462844625,0.34722739210944803,0.3468970283199682,0.3468970576030164
7,22,0.30446096177312454,0.3476052150255031,0.3479338232013722,0.35344035009958297,0.3531596499586144,0.35315954824829954
7,23,0.30770366873535215,0.3460150003198059,0.3462813309448418,0.36406992096288254,0.363993758737732,0.3639941215011828
8,0,0.3088204575976166,0.34548169989131033,0.3456978425110729,0.3519060325852776,0.3517400502140853,0.35174035624030403
8,1,0.30528178387519667,0.3472660201838374,0.3474521959409659,0.353440366223735,0.35302259167046174,0.35302252045701027
8,2,0.2993279127814152,0.3502530081452119,0.3504190790733729,0.35368066064710224,0.3530897790253508,0.35308955283128335
8,3,0.2965267493563628,0.3516683094650967,0.3518049411785404,0.36371911056099687,0.3632489414425616,0.36324910759500284
8,4,0.2966546586112918,0.3516188916659095,0.35172644972279854,0.4073691326655634,0.40704021915793015,0.40704050202897507
8,5,0.2984477346144977,0.3506573035674653,0.35089496181803703,0.42823066844753815,0.42800162559537225,0.427996702035408
8,6,0.2964243748123345,0.35169036066912746,0.35188526451853797,0.3762787983480651,0.3758446703053352,0.3758449216104115
8,7,0.29439414747590953,0.3527463382938749,0.3528595142302156,0.3663045879063762,0.36584884433136977,0.36585060926653257
8,8,0.2924066293229198,0.3537526770697216,0.3538406936073586,0.3716903756859733,0.3712171307771234,0.3712174122353531
8,9,0.29257977656617995,0.35366600754313166,0.3537542158906884,0.3857097857882195,0.38534288329606003,0.3853424373959531
8,10,0.2824115646657194,0.35874121950822074,0.3588472158260598,0.37567347866451334,0.37469704462731634,0.3746960717762655
8,11,0.2851683433573147,0.3572724583883696,0.3575591982543156,0.3630401227054656,0.36272752040367656,0.3627210542234468
8,12,0.2661933504818822,0.3667739340276323,0.3670327154904854,0.3714689577731669,0.36985789581153034,0.3698576735029709
8,13,0.30596517147595453,0.34710566161876033,0.3469291669052851,0.39310595308659907,0.3948041168249212,0.39481717352036727
8,14,0.31810678881066445,0.3407834823329258,0.3411097288564097,0.3745691120582147,0.3750098322038437,0.3749934146911478
8,15,0.32789876937731666,0.3356698934686798,0.3364313371540035,0.3887224508619467,0.3891322497477182,0.38911491396935105
8,16,0.32065998550484054,0.33923638247017807,0.34010363202498134,0.3869263567935878,0.3864895007529243,0.3864819031575279
8,17,0.31953480269692586,0.33987019187070705,0.34059500543236704,0.402031680645213,0.40185949718060193,0.4018597918909891
8,18,0.3167357664312594,0.34132959971353155,0.34193463385520906,0.3939983827731203,0.3937236811632567,0.3937240200064212
8,19,0.3127951822004553,0.34334098025367077,0.34386383754587385,0.3846772687945459,0.3843133112531114,0.3843130270349531
8,20,0.3112433119107702,0.3441107772093652,0.34464591087986457,0.37846170824117825,0.3781952952252428,0.3781921443787129
8,21,0.3051058922359915,0.34717425038513233,0.347719857378876,0.3772013288583145,0.3766617889646452,0.3766587960255303
8,22,0.2963943184540301,0.3515933760014811,0.35201230554448876,0.38727441828734704,0.38652183649255206,0.38652351792005996
8,23,0.29050328360054467,0.35457483263328365,0.3549218837661716,0.38510951548469613,0.3844286852141066,0.38442909063247693
9,0,0.29037673563236976,0.35466394992212025,0.35495931444551004,0.39846381205179604,0.39805989572202183,0.3980598912389071
9,1,0.2859168594786147,0.3569197097824629,0.35716343073892226,0.4111514823872734,0.41049023163736725,0.4104905392309374
9,2,0.2887365101745412,0.35551228833362686,0.3557512014918319,0.44838717292443236,0.44811087543122796,0.4481098061355403
9,3,0.2990284178756882,0.35030783455352016,0.3506637475707917,0.4500764761995532,0.4502634765000983,0.45025822906897844
9,4,0.2953369235193305,0.35206705072340067,0.35259602575726884,0.420090652398106,0.4195697309813276,0.4195622119098618
9,5,0.28735210028845726,0.35620333184928354,0.35644456786225925,0.37876026544517566,0.37794118951498196,0.37794824908934466
9,6,0.2585700063429165,0.3705957366711349,0.3708342569859487,0.3086701022367306,0.3064675173390932,0.3064667792876997
9,7,0.26329293336757853,0.36821087697039573,0.36849618966202574,0.35246704496154957,0.35201854786677467,0.35201593354570193
9,8,0.26985484690112416,0.3649406356898315,0.3652045174090443,0.4006213958609553,0.40033894949021737,0.4003382383951283
9,9,0.2742236064101383,0.3627596462336988,0.36301674735616285,0.4381580357533029,0.437809867684642,0.43780879838204656
9,10,0.28420665138816803,0.35774816330414233,0.35804518530768964,0.4147286251960233,0.4147644926837682,0.41476183471105305
9,11,0.3013866167596182,0.34908244562504753,0.3495309376153342,0.4384590999919437,0.4390036379112282,0.4389967991704752
9,12,0.3217156223741254,0.3387509237077031,0.33953345391817136,0.3860573313067697,0.3869117283529063,0.38689721692766943
9,13,0.3365647041568936,0.3311521574534316,0.33228313838967477,0.4164245260112283,0.41713324112388833,0.41711573184327705
9,14,0.336966839365458,0.3308594603056002,0.3321737003289417,0.3906942214862236,0.39074954386306826,0.3907364455071286
9,15,0.3416075101790388,0.3284636769056953,0.32992881291526593,0.3983366229046905,0.39861989060851244,0.3986064802504007
9,16,0.33808406600214674,0.33022206805947285,0.3316938659383804,0.4010718310886169,0.4009591558682815,0.4009507053256764
9,17,0.339862999354726,0.329393492995678,0.3307435076495958,0.4242722520788377,0.42440879746852883,0.4244045372707544
9,18,0.34043354596996994,0.329180083433699,0.3303863705963311,0.43491695841179173,0.4350034976654912,0.43500081088139986
9,19,0.341450504078979,0.32879195341573325,0.32975754250528766,0.4395550248806428,0.43966769728249483,0.43966932078316245
9,20,0.34738972917841504,0.32590541164758025,0.32670485917400477,0.45298094617705537,0.45336105552109657,0.4533611254508127
9,21,0.34952804496768086,0.3249003742660188,0.3255715807663004,0.4499291602812107,0.45015792551228767,0.45015776706337934
9,22,0.35248010692854603,0.3234770494528232,0.3240428436186307,0.440811792327511,0.4410998713482018,0.44109960968212686
9,23,0.3500570350780611,0.32473079332087823,0.3252121716010606,0.4329093120651252,0.4329418833369561,0.43294165723361994
