day,m2,m5b,m5b_hs
62,0.16905146837234497,0.021873565390706062,0.8090742230415344
63,0.1988883912563324,0.042258378118276596,0.7588534951210022
64,0.31593453884124756,0.09008799493312836,0.5939779877662659
65,0.4967990219593048,0.1991787850856781,0.3040223717689514
66,0.47780293226242065,0.3751795291900635,0.1470174938440323
67,0.5528095960617065,0.3209362030029297,0.12625481188297272
68,0.7561688423156738,0.10055708885192871,0.14327463507652283
69,0.7939791679382324,0.02811080403625965,0.17790964245796204
70,0.754615306854248,0.013216733001172543,0.23216915130615234
71,0.4984458088874817,0.01158869918435812,0.4899657070636749
72,0.11058910936117172,0.009227328933775425,0.8801834583282471
73,0.02791614457964897,0.007429462391883135,0.9646541476249695
74,0.014264190569519997,0.009116403758525848,0.9766190052032471
75,0.010975447483360767,0.012946792878210545,0.9760761857032776
76,0.013284752145409584,0.023016778752207756,0.963699460029602
77,0.02108854614198208,0.040480826050043106,0.9384318590164185
78,0.043582987040281296,0.07748742401599884,0.8789281249046326
79,0.11393731832504272,0.1871868073940277,0.6988764405250549
80,0.23889656364917755,0.40390685200691223,0.35719674825668335
81,0.3643389940261841,0.3011294901371002,0.33453133702278137
82,0.33101117610931396,0.07766302675008774,0.591325581073761
83,0.14847852289676666,0.015445375815033913,0.836074948310852
84,0.08684143424034119,0.0055094026029109955,0.9076484441757202
85,0.05581720918416977,0.0031142469961196184,0.9410684704780579
86,0.03641478344798088,0.0025240920949727297,0.9610618352890015
87,0.03170688450336456,0.0032009738497436047,0.9650930166244507
88,0.03560027480125427,0.005322580691426992,0.9590768814086914
89,0.04344245046377182,0.010036420077085495,0.9465211629867554
90,0.05142756551504135,0.018968120217323303,0.9296042323112488
91,0.06895599514245987,0.03742341697216034,0.8936193585395813
92,0.12839102745056152,0.0715206190943718,0.8000878691673279
93,0.28951311111450195,0.11452851444482803,0.5959583520889282
94,0.47540751099586487,0.14115138351917267,0.38344159722328186
95,0.4528050124645233,0.14098742604255676,0.40620744228363037
96,0.2819911241531372,0.09014260023832321,0.6278661489486694
97,0.11659933626651764,0.03662508726119995,0.8467749953269958
98,0.0648382380604744,0.019955506548285484,0.9152059555053711
99,0.054224491119384766,0.019143741577863693,0.9266330003738403
100,0.051210448145866394,0.025185782462358475,0.9236027598381042
101,0.05647546797990799,0.04074154049158096,0.9027824997901917
102,0.06634198129177094,0.06352457404136658,0.8701330423355103
103,0.06086475029587746,0.06474822014570236,0.8743876218795776
104,0.05835610628128052,0.057650599628686905,0.8839930295944214
105,0.09687137603759766,0.07777518033981323,0.8253527283668518
106,0.23902635276317596,0.14655701816082,0.6144170165061951
107,0.48790478706359863,0.2571975886821747,0.25489723682403564
108,0.5243871808052063,0.38566476106643677,0.08994805812835693
109,0.5944665670394897,0.3593731224536896,0.04616010561585426
110,0.8300349712371826,0.14207184314727783,0.02789304405450821
111,0.9317735433578491,0.04798614978790283,0.020241180434823036
112,0.9538522362709045,0.02563285082578659,0.02051438018679619
113,0.9425037503242493,0.02541101910173893,0.032084718346595764
114,0.8675681352615356,0.05046364292502403,0.0819673240184784
115,0.6678773760795593,0.12169906497001648,0.21042382717132568
116,0.3745291233062744,0.19137918949127197,0.4340914189815521
117,0.11039474606513977,0.097984179854393,0.7916214466094971
118,0.025972889736294746,0.029080284759402275,0.9449471235275269
119,0.011121489107608795,0.013365499675273895,0.9755128026008606
